country;year;sex;age;suicides_no;population;;;;;
Ireland;2009;male;5-14 years;3,00;305241;;;;;
Ireland;2009;female;75+ years;1,00;130243;;;;;
Ireland;2009;female;5-14 years;1,00;290873;;;;;
Ireland;2010;male;35-54 years;166,00;644763;;;;;
Ireland;2010;male;15-24 years;67,00;301996;;;;;
Ireland;2010;male;25-34 years;75,00;391033;;;;;
Ireland;2010;male;55-74 years;66,00;388038;;;;;
Ireland;2010;male;75+ years;9,00;87646;;;;;
Ireland;2010;female;55-74 years;25,00;394633;;;;;
Ireland;2010;female;35-54 years;38,00;638166;;;;;
Ireland;2010;female;25-34 years;19,00;397846;;;;;
Ireland;2010;female;15-24 years;11,00;296543;;;;;
Ireland;2010;female;75+ years;4,00;128216;;;;;
Ireland;2010;female;5-14 years;3,00;290321;;;;;
Ireland;2010;male;5-14 years;3,00;305656;;;;;
Ireland;2011;male;35-54 years;191,00;635771;;;;;
Ireland;2011;male;25-34 years;100,00;369966;;;;;
Ireland;2011;male;15-24 years;78,00;292307;;;;;
Ireland;2011;male;55-74 years;78,00;379505;;;;;
Ireland;2011;male;75+ years;11,00;93030;;;;;
Ireland;2011;female;25-34 years;27,00;386278;;;;;
Ireland;2011;female;35-54 years;38,00;634499;;;;;
Ireland;2011;female;15-24 years;16,00;287304;;;;;
Ireland;2011;female;55-74 years;15,00;383177;;;;;
Ireland;2011;female;5-14 years;0,00;302715;;;;;
Ireland;2011;female;75+ years;0,00;136335;;;;;
Ireland;2011;male;5-14 years;0,00;317962;;;;;
Ireland;2012;male;35-54 years;192,00;641319;;;;;
Ireland;2012;male;25-34 years;89,00;354740;;;;;
Ireland;2012;male;55-74 years;89,00;388705;;;;;
Ireland;2012;male;15-24 years;59,00;279882;;;;;
Ireland;2012;male;75+ years;14,00;96459;;;;;
Ireland;2012;female;35-54 years;42,00;645023;;;;;
Ireland;2012;female;15-24 years;16,00;273610;;;;;
Ireland;2012;female;25-34 years;20,00;378732;;;;;
Ireland;2012;female;55-74 years;15,00;393497;;;;;
Ireland;2012;female;75+ years;2,00;138663;;;;;
Ireland;2012;male;5-14 years;3,00;322478;;;;;
Ireland;2012;female;5-14 years;1,00;307698;;;;;
Ireland;2013;male;35-54 years;169,00;648165;;;;;
Ireland;2013;male;55-74 years;102,00;397875;;;;;
Ireland;2013;male;25-34 years;68,00;341171;;;;;
Ireland;2013;male;15-24 years;44,00;273178;;;;;
Ireland;2013;female;25-34 years;24,00;366261;;;;;
Ireland;2013;female;35-54 years;42,00;653648;;;;;
Ireland;2013;male;75+ years;6,00;99538;;;;;
Ireland;2013;female;55-74 years;18,00;404503;;;;;
Ireland;2013;female;15-24 years;9,00;260127;;;;;
Ireland;2013;female;75+ years;3,00;140976;;;;;
Ireland;2013;male;5-14 years;2,00;327603;;;;;
Ireland;2013;female;5-14 years;0,00;314333;;;;;
Ireland;2014;male;35-54 years;165,00;675986;;;;;
Ireland;2014;male;25-34 years;80,00;337977;;;;;
Ireland;2014;male;15-24 years;63,00;267635;;;;;
Ireland;2014;male;55-74 years;81,00;421555;;;;;
Ireland;2014;male;75+ years;8,00;103238;;;;;
Ireland;2014;female;35-54 years;39,00;678830;;;;;
Ireland;2014;female;25-34 years;20,00;353379;;;;;
Ireland;2014;female;15-24 years;11,00;261032;;;;;
Ireland;2014;female;55-74 years;15,00;432815;;;;;
Ireland;2014;female;75+ years;2,00;141441;;;;;
Ireland;2014;male;5-14 years;2,00;335330;;;;;
Ireland;2014;female;5-14 years;0,00;318825;;;;;
Israel;1985;male;75+ years;24,00;66600;;;;;
Israel;1985;male;55-74 years;48,00;249100;;;;;
Israel;1985;female;75+ years;10,00;75500;;;;;
Israel;1985;male;35-54 years;41,00;396400;;;;;
Israel;1985;female;55-74 years;28,00;290900;;;;;
Israel;1985;male;25-34 years;27,00;324000;;;;;
Israel;1985;male;15-24 years;19,00;368300;;;;;
Israel;1985;female;35-54 years;19,00;412800;;;;;
Israel;1985;female;25-34 years;11,00;324700;;;;;
Israel;1985;female;15-24 years;7,00;346200;;;;;
Israel;1985;female;5-14 years;0,00;437800;;;;;
Israel;1985;male;5-14 years;0,00;461200;;;;;
Israel;1986;male;75+ years;28,00;70300;;;;;
Israel;1986;male;55-74 years;56,00;248200;;;;;
Israel;1986;female;75+ years;14,00;79800;;;;;
Israel;1986;male;35-54 years;47,00;411300;;;;;
Israel;1986;female;55-74 years;32,00;291700;;;;;
Israel;1986;male;25-34 years;25,00;323600;;;;;
Israel;1986;male;15-24 years;25,00;376700;;;;;
Israel;1986;female;35-54 years;22,00;426900;;;;;
Israel;1986;female;15-24 years;16,00;354800;;;;;
Israel;1986;female;25-34 years;12,00;324100;;;;;
Israel;1986;male;5-14 years;1,00;464900;;;;;
Israel;1986;female;5-14 years;0,00;441200;;;;;
Israel;1987;male;75+ years;32,00;73000;;;;;
Israel;1987;male;55-74 years;57,00;248000;;;;;
Israel;1987;female;75+ years;18,00;83500;;;;;
Israel;1987;male;35-54 years;45,00;427100;;;;;
Israel;1987;male;25-34 years;33,00;323100;;;;;
Israel;1987;female;55-74 years;24,00;293000;;;;;
Israel;1987;male;15-24 years;26,00;386400;;;;;
Israel;1987;female;25-34 years;13,00;323100;;;;;
Israel;1987;female;35-54 years;16,00;441800;;;;;
Israel;1987;female;15-24 years;7,00;364500;;;;;
Israel;1987;female;5-14 years;0,00;445200;;;;;
Israel;1987;male;5-14 years;0,00;469400;;;;;
Israel;1988;male;75+ years;23,00;75200;;;;;
Israel;1988;male;55-74 years;51,00;248700;;;;;
Israel;1988;female;75+ years;14,00;88100;;;;;
Israel;1988;male;35-54 years;62,00;442600;;;;;
Israel;1988;male;25-34 years;41,00;323900;;;;;
Israel;1988;female;55-74 years;30,00;293400;;;;;
Israel;1988;male;15-24 years;36,00;395700;;;;;
Israel;1988;female;35-54 years;29,00;456800;;;;;
Israel;1988;female;25-34 years;8,00;322600;;;;;
Israel;1988;female;15-24 years;8,00;374200;;;;;
Israel;1988;male;5-14 years;1,00;475400;;;;;
Israel;1988;female;5-14 years;0,00;450700;;;;;
Israel;1989;male;75+ years;45,00;77500;;;;;
Israel;1989;male;55-74 years;71,00;249800;;;;;
Israel;1989;female;75+ years;25,00;92500;;;;;
Israel;1989;male;35-54 years;62,00;458000;;;;;
Israel;1989;male;25-34 years;43,00;326800;;;;;
Israel;1989;female;55-74 years;33,00;293900;;;;;
Israel;1989;male;15-24 years;25,00;405300;;;;;
Israel;1989;female;25-34 years;17,00;324000;;;;;
Israel;1989;female;15-24 years;14,00;384600;;;;;
Israel;1989;female;35-54 years;15,00;472000;;;;;
Israel;1989;male;5-14 years;2,00;481100;;;;;
Israel;1989;female;5-14 years;1,00;455600;;;;;
Israel;1990;male;75+ years;29,00;80000;;;;;
Israel;1990;male;55-74 years;52,00;256800;;;;;
Israel;1990;male;25-34 years;48,00;336200;;;;;
Israel;1990;male;35-54 years;61,00;481600;;;;;
Israel;1990;female;75+ years;12,00;98300;;;;;
Israel;1990;female;55-74 years;23,00;303300;;;;;
Israel;1990;male;15-24 years;28,00;418200;;;;;
Israel;1990;female;35-54 years;22,00;495800;;;;;
Israel;1990;female;25-34 years;14,00;332700;;;;;
Israel;1990;female;15-24 years;13,00;399100;;;;;
Israel;1990;male;5-14 years;2,00;490200;;;;;
Israel;1990;female;5-14 years;0,00;463900;;;;;
Israel;1991;male;75+ years;35,00;83600;;;;;
Israel;1991;male;55-74 years;60,00;275600;;;;;
Israel;1991;female;75+ years;20,00;105900;;;;;
Israel;1991;male;35-54 years;74,00;521300;;;;;
Israel;1991;male;25-34 years;41,00;355600;;;;;
Israel;1991;male;15-24 years;49,00;443300;;;;;
Israel;1991;female;55-74 years;32,00;328400;;;;;
Israel;1991;female;35-54 years;27,00;538000;;;;;
Israel;1991;female;25-34 years;9,00;351700;;;;;
Israel;1991;female;15-24 years;9,00;425100;;;;;
Israel;1991;male;5-14 years;3,00;511100;;;;;
Israel;1991;female;5-14 years;0,00;483600;;;;;
Israel;1992;male;75+ years;27,00;84400;;;;;
Israel;1992;male;55-74 years;77,00;288500;;;;;
Israel;1992;male;35-54 years;74,00;546900;;;;;
Israel;1992;female;75+ years;14,00;109700;;;;;
Israel;1992;male;15-24 years;54,00;462200;;;;;
Israel;1992;male;25-34 years;42,00;365400;;;;;
Israel;1992;female;55-74 years;36,00;345800;;;;;
Israel;1992;female;25-34 years;17,00;361000;;;;;
Israel;1992;female;35-54 years;24,00;565600;;;;;
Israel;1992;female;15-24 years;11,00;443600;;;;;
Israel;1992;male;5-14 years;4,00;521600;;;;;
Israel;1992;female;5-14 years;1,00;494200;;;;;
Israel;1993;male;75+ years;38,00;84700;;;;;
Israel;1993;male;55-74 years;64,00;298600;;;;;
Israel;1993;female;75+ years;18,00;112500;;;;;
Israel;1993;male;25-34 years;47,00;372900;;;;;
Israel;1993;male;35-54 years;69,00;566800;;;;;
Israel;1993;male;15-24 years;54,00;476800;;;;;
Israel;1993;female;55-74 years;31,00;358900;;;;;
Israel;1993;female;35-54 years;29,00;586700;;;;;
Israel;1993;female;25-34 years;13,00;368000;;;;;
Israel;1993;female;15-24 years;7,00;457700;;;;;
Israel;1993;female;5-14 years;1,00;503000;;;;;
Israel;1993;male;5-14 years;0,00;530400;;;;;
Israel;1994;male;75+ years;39,00;86000;;;;;
Israel;1994;female;75+ years;29,00;116500;;;;;
Israel;1994;male;55-74 years;56,00;307700;;;;;
Israel;1994;male;35-54 years;97,00;586200;;;;;
Israel;1994;male;25-34 years;52,00;382000;;;;;
Israel;1994;male;15-24 years;57,00;489500;;;;;
Israel;1994;female;55-74 years;32,00;370200;;;;;
Israel;1994;female;25-34 years;16,00;376500;;;;;
Israel;1994;female;35-54 years;25,00;608200;;;;;
Israel;1994;female;15-24 years;8,00;469900;;;;;
Israel;1994;male;5-14 years;3,00;540100;;;;;
Israel;1994;female;5-14 years;2,00;512100;;;;;
Israel;1995;male;75+ years;33,00;88800;;;;;
Israel;1995;female;75+ years;27,00;121800;;;;;
Israel;1995;male;55-74 years;63,00;314800;;;;;
Israel;1995;male;35-54 years;72,00;607200;;;;;
Israel;1995;male;15-24 years;49,00;501600;;;;;
Israel;1995;male;25-34 years;38,00;393300;;;;;
Israel;1995;female;55-74 years;28,00;379500;;;;;
Israel;1995;female;15-24 years;20,00;481200;;;;;
Israel;1995;female;35-54 years;22,00;631000;;;;;
Israel;1995;female;25-34 years;4,00;387100;;;;;
Israel;1995;male;5-14 years;3,00;549800;;;;;
Israel;1995;female;5-14 years;1,00;521600;;;;;
Israel;1996;male;75+ years;39,00;96200;;;;;
Israel;1996;male;55-74 years;50,00;325900;;;;;
Israel;1996;female;75+ years;20,00;130600;;;;;
Israel;1996;male;25-34 years;38,00;390300;;;;;
Israel;1996;male;35-54 years;57,00;625600;;;;;
Israel;1996;male;15-24 years;44,00;512900;;;;;
Israel;1996;female;55-74 years;16,00;395400;;;;;
Israel;1996;female;35-54 years;21,00;659200;;;;;
Israel;1996;female;25-34 years;9,00;394500;;;;;
Israel;1996;female;15-24 years;9,00;490500;;;;;
Israel;1996;male;5-14 years;3,00;555300;;;;;
Israel;1996;female;5-14 years;0,00;527300;;;;;
Israel;1997;male;75+ years;44,00;99900;;;;;
Israel;1997;male;55-74 years;55,00;330000;;;;;
Israel;1997;female;75+ years;21,00;136500;;;;;
Israel;1997;male;35-54 years;83,00;647100;;;;;
Israel;1997;male;15-24 years;66,00;523600;;;;;
Israel;1997;male;25-34 years;51,00;405400;;;;;
Israel;1997;female;55-74 years;20,00;400900;;;;;
Israel;1997;female;25-34 years;13,00;407500;;;;;
Israel;1997;female;35-54 years;16,00;682500;;;;;
Israel;1997;female;15-24 years;8,00;500700;;;;;
Israel;1997;male;5-14 years;2,00;563800;;;;;
Israel;1997;female;5-14 years;0,00;535600;;;;;
Israel;1998;male;75+ years;33,00;103400;;;;;
Israel;1998;male;55-74 years;55,00;333300;;;;;
Israel;1998;female;75+ years;15,00;143800;;;;;
Israel;1998;male;25-34 years;42,00;421100;;;;;
Israel;1998;male;15-24 years;52,00;534300;;;;;
Israel;1998;male;35-54 years;55,00;668200;;;;;
Israel;1998;female;55-74 years;21,00;403400;;;;;
Israel;1998;female;35-54 years;19,00;705600;;;;;
Israel;1998;female;15-24 years;13,00;511000;;;;;
Israel;1998;female;25-34 years;10,00;421100;;;;;
Israel;1998;male;5-14 years;2,00;571700;;;;;
Israel;1998;female;5-14 years;1,00;543300;;;;;
Israel;1999;male;75+ years;31,00;106865;;;;;
Israel;1999;male;35-54 years;105,00;689686;;;;;
Israel;1999;male;55-74 years;43,00;338915;;;;;
Israel;1999;male;15-24 years;62,00;544300;;;;;
Israel;1999;male;25-34 years;50,00;439100;;;;;
Israel;1999;female;75+ years;16,00;151632;;;;;
Israel;1999;female;55-74 years;21,00;406997;;;;;
Israel;1999;female;25-34 years;12,00;437200;;;;;
Israel;1999;female;35-54 years;15,00;728952;;;;;
Israel;1999;female;15-24 years;7,00;521300;;;;;
Israel;1999;male;5-14 years;6,00;580400;;;;;
Israel;1999;female;5-14 years;0,00;551700;;;;;
Israel;2000;male;75+ years;39,00;110539;;;;;
Israel;2000;male;25-34 years;66,00;459153;;;;;
Israel;2000;male;35-54 years;100,00;709982;;;;;
Israel;2000;male;15-24 years;65,00;552321;;;;;
Israel;2000;male;55-74 years;36,00;348176;;;;;
Israel;2000;female;75+ years;13,00;159870;;;;;
Israel;2000;female;55-74 years;25,00;414182;;;;;
Israel;2000;female;25-34 years;15,00;455733;;;;;
Israel;2000;female;35-54 years;24,00;750796;;;;;
Israel;2000;female;15-24 years;10,00;530270;;;;;
Israel;2000;male;5-14 years;1,00;590518;;;;;
Israel;2000;female;5-14 years;0,00;561751;;;;;
Israel;2001;male;75+ years;38,00;113986;;;;;
Israel;2001;male;55-74 years;56,00;361167;;;;;
Israel;2001;male;15-24 years;76,00;557718;;;;;
Israel;2001;male;35-54 years;94,00;724513;;;;;
Israel;2001;male;25-34 years;58,00;478896;;;;;
Israel;2001;female;75+ years;17,00;167410;;;;;
Israel;2001;female;55-74 years;14,00;425773;;;;;
Israel;2001;female;35-54 years;24,00;765725;;;;;
Israel;2001;female;25-34 years;9,00;474315;;;;;
Israel;2001;female;15-24 years;9,00;536217;;;;;
Israel;2001;female;5-14 years;2,00;571290;;;;;
Israel;2001;male;5-14 years;1,00;600457;;;;;
Israel;2002;male;75+ years;28,00;117146;;;;;
Israel;2002;male;35-54 years;99,00;732491;;;;;
Israel;2002;male;55-74 years;45,00;377599;;;;;
Israel;2002;male;25-34 years;59,00;496115;;;;;
Israel;2002;male;15-24 years;60,00;561947;;;;;
Israel;2002;female;75+ years;14,00;173506;;;;;
Israel;2002;female;55-74 years;20,00;441786;;;;;
Israel;2002;female;35-54 years;31,00;773340;;;;;
Israel;2002;female;15-24 years;14,00;540419;;;;;
Israel;2002;female;25-34 years;10,00;490754;;;;;
Israel;2002;female;5-14 years;2,00;580138;;;;;
Israel;2002;male;5-14 years;0,00;610267;;;;;
Israel;2003;male;75+ years;28,00;120134;;;;;
Israel;2003;male;55-74 years;70,00;393481;;;;;
Israel;2003;male;35-54 years;125,00;739587;;;;;
Israel;2003;male;25-34 years;57,00;509736;;;;;
Israel;2003;male;15-24 years;62,00;566251;;;;;
Israel;2003;female;75+ years;10,00;178813;;;;;
Israel;2003;female;55-74 years;24,00;457426;;;;;
Israel;2003;female;35-54 years;25,00;779552;;;;;
Israel;2003;female;25-34 years;8,00;503837;;;;;
Israel;2003;female;15-24 years;5,00;544294;;;;;
Israel;2003;male;5-14 years;3,00;620511;;;;;
Israel;2003;female;5-14 years;0,00;589505;;;;;
Israel;2004;male;75+ years;30,00;123028;;;;;
Israel;2004;male;55-74 years;65,00;407467;;;;;
Israel;2004;male;25-34 years;66,00;520746;;;;;
Israel;2004;male;35-54 years;90,00;749833;;;;;
Israel;2004;male;15-24 years;68,00;570981;;;;;
Israel;2004;female;75+ years;16,00;183915;;;;;
Israel;2004;female;55-74 years;18,00;471206;;;;;
Israel;2004;female;35-54 years;30,00;788499;;;;;
Israel;2004;female;25-34 years;14,00;514416;;;;;
Israel;2004;female;15-24 years;11,00;548642;;;;;
Israel;2004;female;5-14 years;2,00;599789;;;;;
Israel;2004;male;5-14 years;1,00;631409;;;;;
Israel;2005;male;75+ years;35,00;126420;;;;;
Israel;2005;male;55-74 years;52,00;422405;;;;;
Israel;2005;male;35-54 years;93,00;761176;;;;;
Israel;2005;female;75+ years;23,00;188969;;;;;
Israel;2005;male;15-24 years;66,00;576279;;;;;
Israel;2005;male;25-34 years;56,00;529472;;;;;
Israel;2005;female;55-74 years;26,00;486213;;;;;
Israel;2005;female;35-54 years;42,00;798431;;;;;
Israel;2005;female;25-34 years;16,00;523192;;;;;
Israel;2005;female;15-24 years;13,00;553467;;;;;
Israel;2005;male;5-14 years;2,00;643592;;;;;
Israel;2005;female;5-14 years;1,00;611245;;;;;
Israel;2006;male;75+ years;22,00;129698;;;;;
Israel;2006;male;55-74 years;61,00;439413;;;;;
Israel;2006;male;35-54 years;84,00;773099;;;;;
Israel;2006;male;15-24 years;61,00;582025;;;;;
Israel;2006;male;25-34 years;51,00;535920;;;;;
Israel;2006;female;75+ years;13,00;193121;;;;;
Israel;2006;female;35-54 years;31,00;808874;;;;;
Israel;2006;female;15-24 years;18,00;558626;;;;;
Israel;2006;female;55-74 years;15,00;503743;;;;;
Israel;2006;female;25-34 years;10,00;529943;;;;;
Israel;2006;female;5-14 years;1,00;623474;;;;;
Israel;2006;male;5-14 years;0,00;656549;;;;;
Israel;2007;male;75+ years;29,00;132434;;;;;
Israel;2007;male;55-74 years;50,00;456922;;;;;
Israel;2007;male;35-54 years;85,00;785826;;;;;
Israel;2007;male;25-34 years;51,00;541856;;;;;
Israel;2007;male;15-24 years;45,00;587792;;;;;
Israel;2007;female;75+ years;7,00;196820;;;;;
Israel;2007;female;35-54 years;23,00;819830;;;;;
Israel;2007;female;55-74 years;13,00;521935;;;;;
Israel;2007;female;25-34 years;10,00;536280;;;;;
Israel;2007;female;15-24 years;10,00;564137;;;;;
Israel;2007;male;5-14 years;3,00;669312;;;;;
Israel;2007;female;5-14 years;0,00;635670;;;;;
Israel;2008;male;75+ years;43,00;135142;;;;;
Israel;2008;male;55-74 years;62,00;474005;;;;;
Israel;2008;male;15-24 years;65,00;592791;;;;;
Israel;2008;male;35-54 years;80,00;799582;;;;;
Israel;2008;male;25-34 years;42,00;548741;;;;;
Israel;2008;female;75+ years;11,00;200835;;;;;
Israel;2008;female;55-74 years;15,00;539561;;;;;
Israel;2008;female;25-34 years;11,00;543016;;;;;
Israel;2008;female;35-54 years;14,00;831482;;;;;
Israel;2008;female;15-24 years;7,00;569127;;;;;
Israel;2008;female;5-14 years;2,00;648707;;;;;
Israel;2008;male;5-14 years;2,00;682613;;;;;
Israel;2009;male;75+ years;23,00;141368;;;;;
Israel;2009;male;55-74 years;77,00;499108;;;;;
Israel;2009;male;25-34 years;67,00;557283;;;;;
Israel;2009;male;35-54 years;91,00;836965;;;;;
Israel;2009;male;15-24 years;48,00;597179;;;;;
Israel;2009;female;55-74 years;22,00;562448;;;;;
Israel;2009;female;75+ years;8,00;208438;;;;;
Israel;2009;female;35-54 years;32,00;866442;;;;;
Israel;2009;female;25-34 years;18,00;555764;;;;;
Israel;2009;female;15-24 years;13,00;573738;;;;;
Israel;2009;male;5-14 years;4,00;683070;;;;;
Israel;2009;female;5-14 years;1,00;650032;;;;;
Israel;2010;male;75+ years;40,00;145554;;;;;
Israel;2010;male;55-74 years;93,00;515880;;;;;
Israel;2010;male;35-54 years;119,00;854628;;;;;
Israel;2010;male;25-34 years;77,00;561408;;;;;
Israel;2010;male;15-24 years;63,00;600681;;;;;
Israel;2010;female;75+ years;9,00;213458;;;;;
Israel;2010;female;55-74 years;22,00;580202;;;;;
Israel;2010;female;35-54 years;33,00;882268;;;;;
Israel;2010;female;15-24 years;10,00;576967;;;;;
Israel;2010;female;25-34 years;9,00;559584;;;;;
Israel;2010;female;5-14 years;3,00;662543;;;;;
Israel;2010;male;5-14 years;2,00;696652;;;;;
Israel;2011;male;75+ years;44,00;150875;;;;;
Israel;2011;male;55-74 years;80,00;532080;;;;;
Israel;2011;male;35-54 years;111,00;872269;;;;;
Israel;2011;male;25-34 years;45,00;560802;;;;;
Israel;2011;male;15-24 years;41,00;605530;;;;;
Israel;2011;female;55-74 years;30,00;598715;;;;;
Israel;2011;female;75+ years;7,00;220868;;;;;
Israel;2011;female;25-34 years;16,00;559719;;;;;
Israel;2011;female;35-54 years;22,00;899777;;;;;
Israel;2011;female;15-24 years;12,00;583108;;;;;
Israel;2011;male;5-14 years;1,00;712716;;;;;
Israel;2011;female;5-14 years;0,00;675036;;;;;
Israel;2012;male;75+ years;33,00;154818;;;;;
Israel;2012;male;55-74 years;93,00;546015;;;;;
Israel;2012;male;35-54 years;131,00;890948;;;;;
Israel;2012;male;25-34 years;57,00;568580;;;;;
Israel;2012;male;15-24 years;32,00;614618;;;;;
Israel;2012;female;75+ years;9,00;224319;;;;;
Israel;2012;female;55-74 years;24,00;612293;;;;;
Israel;2012;female;25-34 years;17,00;566255;;;;;
Israel;2012;female;15-24 years;13,00;589147;;;;;
Israel;2012;female;35-54 years;18,00;916404;;;;;
Israel;2012;male;5-14 years;3,00;723667;;;;;
Israel;2012;female;5-14 years;0,00;688296;;;;;
Israel;2013;male;75+ years;34,00;160074;;;;;
Israel;2013;male;55-74 years;71,00;560632;;;;;
Israel;2013;male;35-54 years;102,00;907964;;;;;
Israel;2013;male;25-34 years;47,00;574069;;;;;
Israel;2013;female;75+ years;12,00;230693;;;;;
Israel;2013;male;15-24 years;30,00;623751;;;;;
Israel;2013;female;55-74 years;23,00;627505;;;;;
Israel;2013;female;35-54 years;26,00;932764;;;;;
Israel;2013;female;25-34 years;15,00;571000;;;;;
Israel;2013;male;5-14 years;7,00;737875;;;;;
Israel;2013;female;15-24 years;5,00;597664;;;;;
Israel;2013;female;5-14 years;0,00;702017;;;;;
Israel;2014;male;75+ years;32,00;164959;;;;;
Israel;2014;male;35-54 years;125,00;925543;;;;;
Israel;2014;male;55-74 years;54,00;577076;;;;;
Israel;2014;male;25-34 years;41,00;580208;;;;;
Israel;2014;male;15-24 years;35,00;633544;;;;;
Israel;2014;female;75+ years;11,00;236381;;;;;
Israel;2014;female;55-74 years;24,00;645102;;;;;
Israel;2014;female;35-54 years;29,00;949566;;;;;
Israel;2014;female;25-34 years;13,00;576407;;;;;
Israel;2014;female;15-24 years;10,00;607031;;;;;
Israel;2014;male;5-14 years;7,00;753317;;;;;
Israel;2014;female;5-14 years;1,00;717118;;;;;
Israel;2015;male;75+ years;30,00;168826;;;;;
Israel;2015;male;55-74 years;65,00;595247;;;;;
Israel;2015;male;35-54 years;92,00;944406;;;;;
Israel;2015;male;25-34 years;45,00;586251;;;;;
Israel;2015;female;75+ years;14,00;241083;;;;;
Israel;2015;male;15-24 years;35,00;644674;;;;;
Israel;2015;female;55-74 years;17,00;664823;;;;;
Israel;2015;female;25-34 years;13,00;581972;;;;;
Israel;2015;female;35-54 years;20,00;967412;;;;;
Israel;2015;female;15-24 years;8,00;617440;;;;;
Israel;2015;male;5-14 years;2,00;770443;;;;;
Israel;2015;female;5-14 years;1,00;733603;;;;;
Italy;1985;male;75+ years;542,00;1107700;;;;;
Italy;1985;male;55-74 years;1307,00;4991500;;;;;
Italy;1985;male;35-54 years;902,00;7267900;;;;;
Italy;1985;female;75+ years;239,00;1961500;;;;;
Italy;1985;female;55-74 years;596,00;6003500;;;;;
Italy;1985;male;25-34 years;361,00;3973800;;;;;
Italy;1985;male;15-24 years;249,00;4770000;;;;;
Italy;1985;female;35-54 years;382,00;7478700;;;;;
Italy;1985;female;25-34 years;106,00;3946700;;;;;
Italy;1985;female;15-24 years;60,00;4613300;;;;;
Italy;1985;male;5-14 years;10,00;4101400;;;;;
Italy;1985;female;5-14 years;5,00;3898700;;;;;
