country;year;sex;age;;;
Nicaragua;2011;male;5-14 years;9,774,316,692;1888;Generation Z
Nicaragua;2011;female;75+ years;9,774,316,692;1888;Generation Z
Nicaragua;2012;male;25-34 years;9,774,316,692;1888;Silent
Nicaragua;2012;male;15-24 years;10,532,001,130;2006;Millenials
Nicaragua;2012;male;55-74 years;10,532,001,130;2006;Millenials
Nicaragua;2012;male;35-54 years;10,532,001,130;2006;Boomers
Nicaragua;2012;male;75+ years;10,532,001,130;2006;Generation X
Nicaragua;2012;female;15-24 years;10,532,001,130;2006;Silent
Nicaragua;2012;female;25-34 years;10,532,001,130;2006;Millenials
Nicaragua;2012;female;35-54 years;10,532,001,130;2006;Millenials
Nicaragua;2012;female;55-74 years;10,532,001,130;2006;Generation X
Nicaragua;2012;female;75+ years;10,532,001,130;2006;Boomers
Nicaragua;2012;female;5-14 years;10,532,001,130;2006;Silent
Nicaragua;2012;male;5-14 years;10,532,001,130;2006;Generation Z
Nicaragua;2013;male;25-34 years;10,532,001,130;2006;Generation Z
Nicaragua;2013;male;55-74 years;10,982,972,256;2062;Millenials
Nicaragua;2013;male;15-24 years;10,982,972,256;2062;Boomers
Nicaragua;2013;male;35-54 years;10,982,972,256;2062;Millenials
Nicaragua;2013;male;75+ years;10,982,972,256;2062;Generation X
Nicaragua;2013;female;15-24 years;10,982,972,256;2062;Silent
Nicaragua;2013;female;35-54 years;10,982,972,256;2062;Millenials
Nicaragua;2013;female;25-34 years;10,982,972,256;2062;Generation X
Nicaragua;2013;female;5-14 years;10,982,972,256;2062;Millenials
Nicaragua;2013;female;55-74 years;10,982,972,256;2062;Generation Z
Nicaragua;2013;male;5-14 years;10,982,972,256;2062;Boomers
Nicaragua;2013;female;75+ years;10,982,972,256;2062;Generation Z
Nicaragua;2014;male;25-34 years;10,982,972,256;2062;Silent
Nicaragua;2014;male;55-74 years;11,880,438,824;2199;Millenials
Nicaragua;2014;male;35-54 years;11,880,438,824;2199;Boomers
Nicaragua;2014;male;15-24 years;11,880,438,824;2199;Generation X
Nicaragua;2014;male;75+ years;11,880,438,824;2199;Millenials
Nicaragua;2014;female;15-24 years;11,880,438,824;2199;Silent
Nicaragua;2014;female;25-34 years;11,880,438,824;2199;Millenials
Nicaragua;2014;female;75+ years;11,880,438,824;2199;Millenials
Nicaragua;2014;female;55-74 years;11,880,438,824;2199;Silent
Nicaragua;2014;female;5-14 years;11,880,438,824;2199;Boomers
Nicaragua;2014;male;5-14 years;11,880,438,824;2199;Generation Z
Nicaragua;2014;female;35-54 years;11,880,438,824;2199;Generation Z
Nicaragua;2015;male;75+ years;11,880,438,824;2199;Generation X
Nicaragua;2015;male;25-34 years;12,611,087,031;2303;Silent
Nicaragua;2015;male;15-24 years;12,611,087,031;2303;Millenials
Nicaragua;2015;male;35-54 years;12,611,087,031;2303;Millenials
Nicaragua;2015;male;55-74 years;12,611,087,031;2303;Generation X
Nicaragua;2015;female;15-24 years;12,611,087,031;2303;Boomers
Nicaragua;2015;female;25-34 years;12,611,087,031;2303;Millenials
Nicaragua;2015;female;35-54 years;12,611,087,031;2303;Millenials
Nicaragua;2015;female;55-74 years;12,611,087,031;2303;Generation X
Nicaragua;2015;female;5-14 years;12,611,087,031;2303;Boomers
Nicaragua;2015;male;5-14 years;12,611,087,031;2303;Generation Z
Nicaragua;2015;female;75+ years;12,611,087,031;2303;Generation Z
Norway;1986;male;35-54 years;12,611,087,031;2303;Silent
Norway;1986;male;25-34 years;78,693,253,276;20117;Silent
Norway;1986;male;55-74 years;78,693,253,276;20117;Boomers
Norway;1986;male;15-24 years;78,693,253,276;20117;G.I. Generation
Norway;1986;male;75+ years;78,693,253,276;20117;Generation X
Norway;1986;female;35-54 years;78,693,253,276;20117;G.I. Generation
Norway;1986;female;55-74 years;78,693,253,276;20117;Silent
Norway;1986;female;75+ years;78,693,253,276;20117;G.I. Generation
Norway;1986;female;25-34 years;78,693,253,276;20117;G.I. Generation
Norway;1986;female;15-24 years;78,693,253,276;20117;Boomers
Norway;1986;male;5-14 years;78,693,253,276;20117;Generation X
Norway;1986;female;5-14 years;78,693,253,276;20117;Generation X
Norway;1987;male;75+ years;78,693,253,276;20117;Generation X
Norway;1987;male;55-74 years;94,230,055,659;23980;G.I. Generation
Norway;1987;male;25-34 years;94,230,055,659;23980;G.I. Generation
Norway;1987;male;35-54 years;94,230,055,659;23980;Boomers
Norway;1987;male;15-24 years;94,230,055,659;23980;Silent
Norway;1987;female;55-74 years;94,230,055,659;23980;Generation X
Norway;1987;female;35-54 years;94,230,055,659;23980;G.I. Generation
Norway;1987;female;25-34 years;94,230,055,659;23980;Silent
Norway;1987;female;15-24 years;94,230,055,659;23980;Boomers
Norway;1987;female;75+ years;94,230,055,659;23980;Generation X
Norway;1987;male;5-14 years;94,230,055,659;23980;G.I. Generation
Norway;1987;female;5-14 years;94,230,055,659;23980;Generation X
Norway;1988;male;75+ years;94,230,055,659;23980;Generation X
Norway;1988;male;25-34 years;101,900,260,856;25820;G.I. Generation
Norway;1988;male;35-54 years;101,900,260,856;25820;Boomers
Norway;1988;male;55-74 years;101,900,260,856;25820;Silent
Norway;1988;male;15-24 years;101,900,260,856;25820;G.I. Generation
Norway;1988;female;35-54 years;101,900,260,856;25820;Generation X
Norway;1988;female;55-74 years;101,900,260,856;25820;Silent
Norway;1988;female;25-34 years;101,900,260,856;25820;G.I. Generation
Norway;1988;female;75+ years;101,900,260,856;25820;Boomers
Norway;1988;female;15-24 years;101,900,260,856;25820;G.I. Generation
Norway;1988;male;5-14 years;101,900,260,856;25820;Generation X
Norway;1988;female;5-14 years;101,900,260,856;25820;Generation X
Norway;1989;male;75+ years;101,900,260,856;25820;Generation X
Norway;1989;male;35-54 years;102,633,789,558;25945;G.I. Generation
Norway;1989;male;55-74 years;102,633,789,558;25945;Silent
Norway;1989;male;15-24 years;102,633,789,558;25945;G.I. Generation
Norway;1989;male;25-34 years;102,633,789,558;25945;Generation X
Norway;1989;female;55-74 years;102,633,789,558;25945;Boomers
Norway;1989;female;25-34 years;102,633,789,558;25945;G.I. Generation
Norway;1989;female;35-54 years;102,633,789,558;25945;Boomers
Norway;1989;female;75+ years;102,633,789,558;25945;Silent
Norway;1989;female;15-24 years;102,633,789,558;25945;G.I. Generation
Norway;1989;female;5-14 years;102,633,789,558;25945;Generation X
Norway;1989;male;5-14 years;102,633,789,558;25945;Generation X
Norway;1990;male;55-74 years;102,633,789,558;25945;Generation X
Norway;1990;male;75+ years;119,791,683,308;30240;G.I. Generation
Norway;1990;male;35-54 years;119,791,683,308;30240;G.I. Generation
Norway;1990;male;25-34 years;119,791,683,308;30240;Silent
Norway;1990;male;15-24 years;119,791,683,308;30240;Boomers
Norway;1990;female;55-74 years;119,791,683,308;30240;Generation X
Norway;1990;female;35-54 years;119,791,683,308;30240;G.I. Generation
Norway;1990;female;75+ years;119,791,683,308;30240;Silent
Norway;1990;female;15-24 years;119,791,683,308;30240;G.I. Generation
Norway;1990;female;25-34 years;119,791,683,308;30240;Generation X
Norway;1990;male;5-14 years;119,791,683,308;30240;Boomers
Norway;1990;female;5-14 years;119,791,683,308;30240;Generation X
Norway;1991;male;55-74 years;119,791,683,308;30240;Generation X
Norway;1991;male;35-54 years;121,872,464,483;30678;Silent
Norway;1991;male;75+ years;121,872,464,483;30678;Boomers
Norway;1991;male;25-34 years;121,872,464,483;30678;G.I. Generation
Norway;1991;male;15-24 years;121,872,464,483;30678;Boomers
Norway;1991;female;55-74 years;121,872,464,483;30678;Generation X
Norway;1991;female;35-54 years;121,872,464,483;30678;Silent
Norway;1991;female;75+ years;121,872,464,483;30678;Boomers
Norway;1991;female;25-34 years;121,872,464,483;30678;G.I. Generation
Norway;1991;female;15-24 years;121,872,464,483;30678;Boomers
Norway;1991;male;5-14 years;121,872,464,483;30678;Generation X
Norway;1991;female;5-14 years;121,872,464,483;30678;Millenials
Norway;1992;male;75+ years;121,872,464,483;30678;Millenials
Norway;1992;male;15-24 years;130,838,040,068;32793;G.I. Generation
Norway;1992;male;55-74 years;130,838,040,068;32793;Generation X
Norway;1992;male;35-54 years;130,838,040,068;32793;Silent
Norway;1992;male;25-34 years;130,838,040,068;32793;Boomers
Norway;1992;female;35-54 years;130,838,040,068;32793;Boomers
Norway;1992;female;55-74 years;130,838,040,068;32793;Boomers
Norway;1992;female;75+ years;130,838,040,068;32793;Silent
Norway;1992;female;25-34 years;130,838,040,068;32793;G.I. Generation
Norway;1992;female;15-24 years;130,838,040,068;32793;Boomers
Norway;1992;male;5-14 years;130,838,040,068;32793;Generation X
Norway;1992;female;5-14 years;130,838,040,068;32793;Millenials
Norway;1993;male;75+ years;130,838,040,068;32793;Millenials
Norway;1993;male;35-54 years;120,579,072,751;30066;G.I. Generation
Norway;1993;male;25-34 years;120,579,072,751;30066;Boomers
Norway;1993;male;55-74 years;120,579,072,751;30066;Boomers
Norway;1993;male;15-24 years;120,579,072,751;30066;Silent
Norway;1993;female;55-74 years;120,579,072,751;30066;Generation X
Norway;1993;female;75+ years;120,579,072,751;30066;Silent
Norway;1993;female;25-34 years;120,579,072,751;30066;G.I. Generation
Norway;1993;female;35-54 years;120,579,072,751;30066;Boomers
Norway;1993;female;15-24 years;120,579,072,751;30066;Boomers
Norway;1993;male;5-14 years;120,579,072,751;30066;Generation X
Norway;1993;female;5-14 years;120,579,072,751;30066;Millenials
Norway;1994;male;25-34 years;120,579,072,751;30066;Millenials
Norway;1994;male;35-54 years;127,131,461,120;31520;Boomers
Norway;1994;male;75+ years;127,131,461,120;31520;Boomers
Norway;1994;male;15-24 years;127,131,461,120;31520;G.I. Generation
Norway;1994;male;55-74 years;127,131,461,120;31520;Generation X
Norway;1994;female;55-74 years;127,131,461,120;31520;Silent
Norway;1994;female;35-54 years;127,131,461,120;31520;Silent
Norway;1994;female;25-34 years;127,131,461,120;31520;Boomers
Norway;1994;female;75+ years;127,131,461,120;31520;Boomers
Norway;1994;female;15-24 years;127,131,461,120;31520;G.I. Generation
Norway;1994;male;5-14 years;127,131,461,120;31520;Generation X
Norway;1994;female;5-14 years;127,131,461,120;31520;Millenials
Norway;1995;male;55-74 years;127,131,461,120;31520;Millenials
Norway;1995;male;75+ years;152,027,402,450;37483;Silent
Norway;1995;male;35-54 years;152,027,402,450;37483;G.I. Generation
Norway;1995;male;15-24 years;152,027,402,450;37483;Boomers
Norway;1995;male;25-34 years;152,027,402,450;37483;Generation X
Norway;1995;female;35-54 years;152,027,402,450;37483;Generation X
Norway;1995;female;55-74 years;152,027,402,450;37483;Boomers
Norway;1995;female;15-24 years;152,027,402,450;37483;Silent
Norway;1995;female;75+ years;152,027,402,450;37483;Generation X
Norway;1995;female;25-34 years;152,027,402,450;37483;G.I. Generation
Norway;1995;male;5-14 years;152,027,402,450;37483;Generation X
Norway;1995;female;5-14 years;152,027,402,450;37483;Millenials
Norway;1996;male;75+ years;152,027,402,450;37483;Millenials
Norway;1996;male;55-74 years;163,517,783,497;40098;G.I. Generation
Norway;1996;male;25-34 years;163,517,783,497;40098;Silent
Norway;1996;male;15-24 years;163,517,783,497;40098;Generation X
Norway;1996;male;35-54 years;163,517,783,497;40098;Generation X
Norway;1996;female;35-54 years;163,517,783,497;40098;Boomers
Norway;1996;female;55-74 years;163,517,783,497;40098;Boomers
Norway;1996;female;25-34 years;163,517,783,497;40098;Silent
Norway;1996;female;15-24 years;163,517,783,497;40098;Generation X
Norway;1996;female;75+ years;163,517,783,497;40098;Generation X
Norway;1996;male;5-14 years;163,517,783,497;40098;G.I. Generation
Norway;1996;female;5-14 years;163,517,783,497;40098;Millenials
Norway;1997;male;75+ years;163,517,783,497;40098;Millenials
Norway;1997;male;55-74 years;161,354,369,893;39335;G.I. Generation
Norway;1997;male;35-54 years;161,354,369,893;39335;Silent
Norway;1997;male;15-24 years;161,354,369,893;39335;Boomers
Norway;1997;male;25-34 years;161,354,369,893;39335;Generation X
Norway;1997;female;35-54 years;161,354,369,893;39335;Generation X
Norway;1997;female;55-74 years;161,354,369,893;39335;Boomers
Norway;1997;female;25-34 years;161,354,369,893;39335;Silent
Norway;1997;female;75+ years;161,354,369,893;39335;Generation X
Norway;1997;female;15-24 years;161,354,369,893;39335;G.I. Generation
Norway;1997;male;5-14 years;161,354,369,893;39335;Generation X
Norway;1997;female;5-14 years;161,354,369,893;39335;Millenials
Norway;1998;male;25-34 years;161,354,369,893;39335;Millenials
Norway;1998;male;15-24 years;154,165,219,812;37334;Generation X
Norway;1998;male;55-74 years;154,165,219,812;37334;Generation X
Norway;1998;male;35-54 years;154,165,219,812;37334;Silent
Norway;1998;male;75+ years;154,165,219,812;37334;Boomers
Norway;1998;female;55-74 years;154,165,219,812;37334;G.I. Generation
Norway;1998;female;35-54 years;154,165,219,812;37334;Silent
Norway;1998;female;15-24 years;154,165,219,812;37334;Boomers
Norway;1998;female;25-34 years;154,165,219,812;37334;Generation X
Norway;1998;female;75+ years;154,165,219,812;37334;Generation X
Norway;1998;male;5-14 years;154,165,219,812;37334;G.I. Generation
Norway;1998;female;5-14 years;154,165,219,812;37334;Millenials
Norway;1999;male;15-24 years;154,165,219,812;37334;Millenials
Norway;1999;male;55-74 years;162,286,003,693;39013;Generation X
Norway;1999;male;25-34 years;162,286,003,693;39013;Silent
Norway;1999;male;35-54 years;162,286,003,693;39013;Generation X
Norway;1999;male;75+ years;162,286,003,693;39013;Boomers
Norway;1999;female;35-54 years;162,286,003,693;39013;G.I. Generation
Norway;1999;female;15-24 years;162,286,003,693;39013;Boomers
Norway;1999;female;25-34 years;162,286,003,693;39013;Generation X
Norway;1999;female;55-74 years;162,286,003,693;39013;Generation X
Norway;1999;female;75+ years;162,286,003,693;39013;Silent
Norway;1999;female;5-14 years;162,286,003,693;39013;G.I. Generation
Norway;1999;male;5-14 years;162,286,003,693;39013;Millenials
Norway;2000;male;15-24 years;162,286,003,693;39013;Millenials
Norway;2000;male;25-34 years;171,315,639,983;41099;Generation X
Norway;2000;male;35-54 years;171,315,639,983;41099;Generation X
Norway;2000;male;55-74 years;171,315,639,983;41099;Boomers
Norway;2000;male;75+ years;171,315,639,983;41099;Silent
Norway;2000;female;25-34 years;171,315,639,983;41099;G.I. Generation
Norway;2000;female;35-54 years;171,315,639,983;41099;Generation X
Norway;2000;female;55-74 years;171,315,639,983;41099;Boomers
Norway;2000;female;75+ years;171,315,639,983;41099;Silent
Norway;2000;female;15-24 years;171,315,639,983;41099;G.I. Generation
Norway;2000;male;5-14 years;171,315,639,983;41099;Generation X
Norway;2000;female;5-14 years;171,315,639,983;41099;Millenials
Norway;2001;male;75+ years;171,315,639,983;41099;Millenials
Norway;2001;male;55-74 years;174,003,247,439;41281;Silent
Norway;2001;male;35-54 years;174,003,247,439;41281;Silent
Norway;2001;male;25-34 years;174,003,247,439;41281;Boomers
Norway;2001;male;15-24 years;174,003,247,439;41281;Generation X
Norway;2001;female;35-54 years;174,003,247,439;41281;Millenials
Norway;2001;female;15-24 years;174,003,247,439;41281;Boomers
Norway;2001;female;55-74 years;174,003,247,439;41281;Millenials
Norway;2001;female;25-34 years;174,003,247,439;41281;Silent
Norway;2001;female;75+ years;174,003,247,439;41281;Generation X
Norway;2001;female;5-14 years;174,003,247,439;41281;Silent
Norway;2001;male;5-14 years;174,003,247,439;41281;Millenials
Norway;2002;male;75+ years;174,003,247,439;41281;Millenials
Norway;2002;male;25-34 years;195,418,347,153;46049;Silent
Norway;2002;male;55-74 years;195,418,347,153;46049;Generation X
Norway;2002;male;35-54 years;195,418,347,153;46049;Silent
Norway;2002;male;15-24 years;195,418,347,153;46049;Boomers
Norway;2002;female;55-74 years;195,418,347,153;46049;Millenials
Norway;2002;female;35-54 years;195,418,347,153;46049;Silent
Norway;2002;female;25-34 years;195,418,347,153;46049;Boomers
Norway;2002;female;15-24 years;195,418,347,153;46049;Generation X
Norway;2002;female;75+ years;195,418,347,153;46049;Millenials
Norway;2002;male;5-14 years;195,418,347,153;46049;Silent
Norway;2002;female;5-14 years;195,418,347,153;46049;Millenials
Norway;2003;male;25-34 years;195,418,347,153;46049;Millenials
Norway;2003;male;15-24 years;228,752,436,372;53533;Generation X
Norway;2003;male;75+ years;228,752,436,372;53533;Millenials
Norway;2003;male;35-54 years;228,752,436,372;53533;Silent
Norway;2003;male;55-74 years;228,752,436,372;53533;Boomers
Norway;2003;female;55-74 years;228,752,436,372;53533;Silent
Norway;2003;female;35-54 years;228,752,436,372;53533;Silent
Norway;2003;female;25-34 years;228,752,436,372;53533;Boomers
Norway;2003;female;15-24 years;228,752,436,372;53533;Generation X
Norway;2003;female;75+ years;228,752,436,372;53533;Millenials
Norway;2003;male;5-14 years;228,752,436,372;53533;Silent
Norway;2003;female;5-14 years;228,752,436,372;53533;Millenials
Norway;2004;male;75+ years;228,752,436,372;53533;Millenials
Norway;2004;male;35-54 years;264,357,494,659;61450;Silent
Norway;2004;male;15-24 years;264,357,494,659;61450;Boomers
Norway;2004;male;25-34 years;264,357,494,659;61450;Millenials
Norway;2004;male;55-74 years;264,357,494,659;61450;Generation X
